,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
20359,3,2.28,1,10,70,1.0,6.11,2,54,2018,2,2,1,28,0,0,0,1,2,2,2,14,26.93,1,2,0,3,8
28324,3,2.01,1,8,75,2.0,5.02,2,51,2019,1,2,1,25,0,1,1,1,2,2,2,35,26.33,1,1,0,3,7
23909,4,1.32,1,2,71,1.0,3.86,2,44,2019,2,2,1,25,1,0,0,1,2,0,2,24,29.3,2,3,0,4,7
23086,2,1.83,1,6,71,1.0,3.63,1,71,2019,2,2,1,25,1,0,0,1,3,3,3,0,30.63,2,1,0,1,6
6671,3,0.84,1,10,73,1.0,2.99,2,55,2017,1,2,1,24,0,0,1,1,2,2,3,24,26.64,1,2,0,2,7
16552,3,2.99,1,10,72,1.0,4.05,2,53,2018,2,2,3,22,0,1,1,1,2,2,3,21,27.61,1,1,0,2,7
12042,3,1.84,1,10,73,1.0,4.28,1,22,2018,1,3,1,24,0,0,1,2,2,1,1,19,25.03,1,2,0,3,7
25748,2,3.61,0,7,71,1.0,3.47,1,7,2019,2,3,4,25,0,0,1,1,2,2,3,0,26.43,1,2,0,2,7
23310,2,1.82,0,10,75,1.0,5.76,2,59,2019,2,2,3,25,0,0,0,1,2,3,2,10,26.73,1,2,0,3,8
19911,4,2.6,0,10,70,1.0,5.76,1,48,2018,1,2,1,28,0,1,0,1,2,1,2,7,25.38,2,1,0,1,7
27074,4,2.95,1,12,73,1.0,3.63,2,47,2019,2,2,1,27,0,0,1,1,2,1,2,0,24.16,2,2,0,1,8
15323,2,1.31,1,10,72,1.0,4.96,1,75,2018,1,1,1,28,1,0,0,1,4,2,3,6,26.79,1,2,0,3,7
7418,4,2.9,0,10,68,1.0,4.43,1,79,2017,1,2,1,26,0,0,0,1,2,1,3,0,20.78,1,2,0,1,7
14727,3,1.41,0,10,68,1.0,3.92,2,65,2018,1,3,3,24,0,0,1,2,2,1,2,10,28.95,1,2,0,3,8
15534,4,2.84,1,10,72,1.0,3.87,1,55,2018,2,2,1,21,1,1,1,1,3,1,2,0,30.64,1,0,0,2,6
6783,3,2.7,1,10,70,2.0,2.94,3,88,2017,2,2,1,28,1,0,0,1,2,2,2,6,29.06,1,2,0,2,8
21231,4,3.71,0,10,70,1.0,5.23,1,75,2018,1,2,1,30,1,0,1,2,2,0,1,38,28.83,1,3,0,3,7
14910,2,2.76,1,10,73,1.0,4.29,2,51,2018,2,3,3,24,0,0,0,0,2,2,5,37,27.61,1,2,0,4,6
20692,3,2.84,1,12,71,2.0,4.37,1,76,2018,2,2,1,30,0,0,1,0,2,2,3,14,29.04,2,2,0,2,7
4574,4,1.73,1,3,72,1.0,3.25,3,26,2017,1,2,1,30,0,1,1,1,2,1,2,34,26.65,3,1,0,4,7
10626,4,1.96,1,6,72,2.0,4.0,1,6,2017,2,2,1,23,0,0,1,2,3,1,1,12,30.19,1,1,0,1,7
15546,4,2.64,0,5,73,1.0,5.52,1,50,2018,2,2,1,33,0,0,0,1,3,2,2,3,30.36,2,0,0,3,6
22576,2,3.94,1,13,73,1.0,1.63,1,93,2019,2,2,1,27,1,0,0,1,3,2,2,3,29.77,3,2,0,2,6
19362,3,3.45,1,10,71,1.0,4.68,1,21,2018,2,2,1,24,0,0,1,1,2,2,3,6,21.95,1,2,0,4,8
4159,2,1.68,0,10,71,2.0,3.04,1,64,2017,2,2,3,25,0,0,1,1,3,2,2,0,29.38,1,2,0,3,6
13696,4,3.53,0,10,72,1.0,3.67,1,24,2018,2,2,2,25,1,0,1,1,3,2,1,24,27.99,1,0,0,3,6
7288,3,0.66,0,10,72,1.0,6.36,3,76,2017,1,2,1,23,1,0,1,0,2,2,2,17,30.43,1,2,0,2,8
11168,4,3.07,0,10,75,2.0,4.56,3,41,2018,1,2,1,24,0,0,0,1,2,1,2,0,29.36,1,2,0,1,6
25296,5,1.59,0,10,70,1.0,5.15,1,75,2019,3,2,1,21,1,1,1,1,3,0,2,28,24.19,1,0,0,3,7
9587,3,1.95,1,5,71,1.0,3.99,2,70,2017,1,3,1,23,1,0,0,0,2,1,3,0,21.64,2,2,0,1,8
4985,3,1.48,1,10,71,1.0,4.17,1,20,2017,2,2,1,27,1,0,0,2,3,1,2,7,23.96,1,2,0,1,7
26433,4,3.51,0,10,75,1.0,4.61,2,83,2019,1,2,1,25,1,1,0,0,2,1,3,3,24.96,1,1,0,2,8
13295,3,3.59,1,8,71,1.0,3.93,1,59,2018,1,1,1,32,0,0,1,1,4,2,2,7,30.03,2,1,0,1,6
20,3,3.01,0,10,71,2.0,4.64,1,77,2017,2,2,1,22,1,0,1,1,2,1,1,17,30.7,1,3,0,2,7
17953,4,1.34,0,10,69,1.0,4.61,1,70,2018,1,2,1,22,1,0,1,1,2,1,2,45,31.15,1,2,0,4,7
6508,3,1.54,1,3,73,1.0,3.79,1,68,2017,2,3,4,21,1,0,1,1,2,1,2,17,26.59,2,2,0,3,7
27027,3,2.83,1,10,72,1.0,3.1,1,26,2019,3,2,1,24,0,1,0,1,3,1,2,14,23.22,1,1,0,2,6
17685,3,3.19,0,10,71,2.0,3.67,1,65,2018,1,2,1,24,1,1,1,1,2,2,3,13,23.17,1,1,0,3,6
23272,3,0.59,1,10,69,1.0,5.31,1,75,2019,3,2,1,24,1,0,1,1,2,2,2,20,26.95,1,2,0,3,7
24338,4,2.58,1,10,70,1.0,5.4,1,69,2019,1,1,1,24,1,2,1,1,3,1,2,0,26.49,1,0,0,2,7
26253,3,3.25,0,4,69,1.0,4.51,2,92,2019,1,1,1,24,0,1,1,1,3,2,2,24,26.09,2,1,0,4,7
8122,4,2.88,0,10,73,1.0,4.17,1,15,2017,1,3,3,23,0,0,1,1,2,0,2,16,31.68,1,2,0,4,7
22192,4,2.05,1,10,74,1.0,3.55,2,60,2019,1,2,1,23,1,0,0,1,2,0,3,0,23.63,1,3,0,1,8
3570,4,0.8,1,1,70,1.0,1.9,1,64,2017,2,2,1,23,0,0,0,1,2,1,2,14,29.18,3,2,0,2,8
25126,2,1.95,1,6,72,2.0,5.0,1,70,2019,1,1,1,23,1,0,1,1,4,2,2,6,30.78,2,2,0,4,6
17021,2,0.91,1,5,72,2.0,3.65,1,74,2018,1,2,1,24,0,0,1,1,3,2,1,0,29.33,2,2,0,1,6
2333,3,2.5,0,10,71,1.0,5.5,1,14,2017,2,2,1,21,1,0,0,1,3,1,2,13,27.45,1,2,0,2,6
16951,6,3.67,1,10,71,1.0,3.48,1,16,2018,2,1,1,22,1,0,0,1,3,0,3,20,31.32,1,1,0,4,8
28309,4,1.56,0,10,72,1.0,4.36,2,46,2019,1,2,1,24,1,0,1,1,2,1,2,7,30.5,1,2,0,2,7
19273,2,2.32,0,11,70,1.0,2.77,1,11,2018,2,2,2,24,1,0,1,1,3,2,2,9,24.62,2,2,0,4,6
28278,4,2.0,1,10,73,2.0,5.55,1,79,2019,1,1,1,34,0,0,0,1,4,0,1,13,20.89,1,2,0,3,7
9740,3,1.12,0,10,71,1.0,3.23,3,49,2017,1,2,1,23,1,0,1,1,2,2,2,12,25.78,1,2,0,3,7
20169,4,0.89,0,10,72,1.0,4.66,2,63,2018,1,2,1,23,0,0,1,1,2,1,2,7,26.87,1,2,0,2,8
20635,3,3.52,1,10,69,1.0,4.0,2,31,2018,1,3,1,29,0,1,0,1,1,3,1,24,30.69,1,0,0,4,9
25857,3,2.21,1,10,70,2.0,5.47,1,55,2019,1,1,1,22,1,1,1,1,3,2,1,16,26.47,1,1,0,4,6
19360,2,2.58,0,10,70,2.0,5.69,1,30,2018,2,2,1,23,1,1,0,0,3,2,2,6,26.36,1,1,0,4,6
24580,2,3.11,1,10,70,1.0,5.32,3,39,2019,1,3,1,21,1,0,0,2,1,2,1,0,26.41,1,3,0,1,7
16187,3,3.15,1,10,71,1.0,4.35,1,84,2018,2,2,1,24,1,2,1,1,2,1,3,7,30.57,1,1,0,2,7
23951,2,2.23,1,10,71,1.0,5.47,1,26,2019,1,2,1,23,0,1,0,1,3,3,1,28,27.67,1,0,0,4,6
12037,2,2.6,1,2,73,1.0,3.28,1,2,2018,1,3,1,24,0,0,0,2,3,1,1,11,25.38,3,2,0,2,7
17676,2,1.92,0,18,69,1.0,4.43,1,97,2018,1,2,1,25,0,1,1,1,3,2,3,3,23.22,3,1,0,2,7
8193,3,2.64,0,10,72,2.0,3.66,2,65,2017,2,2,1,24,1,0,1,1,2,3,2,10,27.95,1,1,0,2,7
21481,3,3.02,0,8,69,1.0,5.33,2,8,2019,1,1,1,29,0,1,1,2,3,2,1,3,32.06,2,1,0,2,7
1776,2,1.92,0,20,71,1.0,3.71,1,70,2017,1,2,1,22,0,0,0,2,3,2,2,21,24.08,1,2,0,4,6
708,3,1.92,0,10,71,1.0,4.66,1,75,2017,1,2,1,29,1,0,1,1,2,2,2,3,20.08,1,2,0,1,6
8583,3,3.16,0,6,71,1.0,3.53,1,58,2017,1,3,1,31,1,0,0,1,3,1,2,26,24.77,2,1,0,3,5
23509,3,3.08,0,9,70,1.0,5.01,2,34,2019,2,1,3,21,0,0,1,1,3,2,1,0,31.46,2,2,0,1,6
7332,4,3.13,0,10,70,1.0,4.44,2,43,2017,1,3,1,22,1,0,1,1,2,0,2,23,23.59,1,2,0,4,7
17645,2,1.17,0,5,72,2.0,4.54,1,65,2018,2,2,1,23,0,0,1,1,3,2,2,14,29.69,2,2,0,3,6
27261,3,2.07,0,17,73,2.0,6.27,1,57,2019,1,2,1,25,0,1,0,1,4,0,0,7,29.8,3,1,0,2,5
14979,3,2.38,1,16,73,1.0,2.93,1,81,2018,1,3,1,24,0,0,0,2,4,1,1,0,29.0,3,0,0,1,5
7294,2,1.74,0,10,72,1.0,5.22,2,56,2017,1,2,1,23,1,0,0,0,3,2,2,24,34.95,1,2,0,3,7
538,2,1.29,1,10,70,1.0,5.16,1,11,2017,2,2,2,22,1,0,1,0,3,1,3,0,23.75,1,3,0,1,6
14829,4,3.94,0,10,71,1.0,3.42,1,82,2018,1,2,1,23,1,1,0,1,2,0,2,10,28.99,1,2,0,1,6
3808,4,1.57,0,10,73,1.0,4.84,2,19,2017,1,2,1,24,1,0,0,1,2,0,3,10,25.63,1,3,0,4,7
24671,3,2.66,0,3,70,1.0,5.49,1,35,2019,1,1,1,24,0,1,0,2,3,2,2,3,27.76,1,1,0,3,7
7221,4,2.27,1,1,70,1.0,2.71,2,25,2017,2,2,1,27,0,0,1,1,1,1,2,28,23.4,4,3,0,4,9
3295,3,4.25,1,1,73,1.0,5.71,1,32,2017,2,2,3,24,0,0,0,1,3,1,2,0,28.27,3,2,0,1,7
4426,4,2.99,1,10,73,1.0,5.31,1,22,2017,1,2,1,24,0,2,0,1,3,0,3,7,28.57,1,0,0,2,7
4923,2,0.87,1,10,72,1.0,5.46,2,37,2017,1,2,1,30,0,1,1,1,2,4,2,27,30.19,1,0,0,4,8
17477,4,2.75,1,10,72,2.0,5.62,1,75,2018,2,2,2,31,1,0,1,2,3,0,1,16,25.18,1,2,0,4,6
21201,3,4.06,0,10,72,1.0,4.8,2,69,2018,1,3,1,22,0,2,0,1,1,2,2,9,26.82,1,0,0,4,10
18560,4,2.16,0,4,71,1.0,5.87,1,74,2018,1,2,1,25,0,0,1,1,3,1,2,0,32.95,2,1,0,2,6
26050,4,3.31,0,20,71,2.0,2.6,1,60,2019,1,2,1,22,1,1,1,1,3,0,2,14,30.83,1,1,0,2,6
4657,4,3.13,0,10,69,1.0,5.54,2,75,2017,1,2,1,25,0,0,1,0,2,1,3,13,25.68,1,2,0,3,7
5700,5,4.07,0,2,73,2.0,5.06,2,2,2017,3,2,1,23,0,1,1,2,3,0,1,10,27.36,2,0,0,4,8
2604,4,2.77,1,5,71,1.0,5.74,3,70,2017,2,2,1,27,0,0,1,1,2,1,3,18,27.57,2,2,0,3,7
8007,3,2.09,1,1,70,1.0,2.94,2,1,2017,2,2,1,29,1,1,1,1,1,3,2,30,30.88,2,1,0,4,9
5016,4,3.7,0,10,72,1.0,4.6,1,75,2017,1,2,1,22,0,1,1,1,3,1,2,0,27.46,1,0,0,1,7
22866,3,3.39,0,10,68,1.0,3.87,3,91,2019,2,2,2,26,1,1,1,1,2,2,1,21,24.5,1,1,0,2,6
17875,2,1.3,1,10,71,1.0,4.77,1,73,2018,1,1,1,24,0,0,0,1,4,2,1,7,27.65,1,2,0,1,6
5884,3,3.62,0,10,73,2.0,5.47,1,90,2017,2,2,3,25,0,0,1,1,1,1,3,0,27.7,1,4,0,1,8
8168,4,2.25,0,10,71,2.0,3.37,2,12,2017,1,2,1,25,1,0,1,2,3,1,1,17,28.94,1,1,0,4,6
8411,2,2.77,0,11,72,2.0,4.55,1,66,2017,2,2,1,23,0,0,1,0,3,2,3,7,25.55,2,2,0,4,6
23004,3,2.08,1,10,69,2.0,4.31,1,46,2019,1,2,3,23,1,1,0,1,3,1,2,17,24.14,1,1,0,3,7
16299,4,4.89,1,2,72,1.0,4.07,1,2,2018,2,2,2,23,0,0,0,1,3,1,2,0,23.05,1,1,0,1,8
2337,3,1.98,1,10,71,2.0,3.63,1,69,2017,2,1,1,26,1,1,0,1,3,2,2,16,24.84,1,1,0,3,6
25444,3,2.58,0,9,72,1.0,5.03,2,14,2019,1,1,1,23,0,1,0,2,3,3,1,0,25.97,2,0,0,3,7
9574,2,2.71,1,15,71,1.0,3.94,1,18,2017,1,3,1,31,1,0,0,1,2,3,2,10,28.81,1,1,0,4,8
13018,2,0.76,0,10,72,2.0,4.27,1,75,2018,2,2,2,31,0,0,1,2,3,3,1,6,29.51,1,1,0,2,7
23726,2,3.32,1,10,70,1.0,2.42,1,95,2019,1,2,1,22,0,1,1,2,3,2,1,7,30.65,1,1,0,1,7
2166,4,2.91,0,10,73,1.0,3.7,1,59,2017,1,1,1,24,0,0,0,2,3,1,1,0,23.84,1,2,0,3,7
27042,3,1.04,1,10,72,1.0,5.99,1,23,2019,3,2,1,24,0,1,0,1,3,2,2,21,24.52,1,0,0,3,7
6260,3,2.7,0,8,68,2.0,5.04,1,50,2017,1,2,1,27,0,2,1,1,1,2,2,16,26.6,2,0,0,4,8
23558,3,3.45,0,10,68,1.0,4.55,1,15,2019,1,1,1,25,1,0,0,1,4,1,2,7,30.55,1,2,0,1,5
17053,3,2.99,1,10,72,1.0,4.35,2,36,2018,1,2,1,24,0,0,1,1,2,2,1,22,25.52,1,2,0,4,8
16385,3,2.75,1,9,66,1.0,6.39,1,90,2018,1,3,1,23,0,0,0,1,2,1,1,6,30.5,2,2,0,1,6
23364,2,2.66,1,6,69,1.0,3.79,1,6,2019,1,2,1,29,1,0,1,2,3,2,1,10,29.05,1,2,0,4,7
28453,2,4.41,0,10,71,1.0,4.71,1,88,2019,1,2,1,23,0,0,0,1,3,2,3,3,27.02,1,2,0,3,7
18159,2,3.5,0,10,68,1.0,4.34,1,34,2018,2,2,1,24,0,1,1,1,3,2,1,0,30.28,1,1,0,2,5
5947,1,1.75,1,10,73,1.0,2.49,1,75,2017,1,3,4,24,1,1,0,2,3,2,1,6,26.7,1,1,0,2,7
25316,6,1.2,0,4,68,2.0,5.57,1,60,2019,3,2,1,26,1,0,0,1,3,0,2,42,33.03,2,0,0,4,6
22732,4,2.74,0,10,72,1.0,4.98,1,75,2019,3,2,1,23,1,0,1,1,4,1,2,17,24.12,1,0,0,2,6
168,4,3.49,1,10,71,1.0,3.83,1,52,2017,1,2,1,24,1,1,0,0,3,1,2,0,23.49,1,0,0,1,6
8508,3,1.65,0,10,69,2.0,3.51,2,44,2017,1,2,4,24,0,1,0,2,2,2,2,0,27.88,2,1,0,1,6
24277,4,0.53,0,10,69,2.0,5.44,2,71,2019,1,2,1,36,0,1,0,1,2,1,2,7,32.8,1,1,0,4,8
22346,3,3.85,1,10,75,1.0,3.28,2,80,2019,1,2,1,25,0,0,0,1,2,1,2,17,30.14,1,3,0,4,8
11466,3,2.72,0,12,68,1.0,6.27,1,96,2018,1,3,3,27,0,0,1,1,2,1,2,6,27.88,3,2,0,4,6
12346,3,3.8,1,10,70,1.0,2.27,2,84,2018,1,2,1,24,0,1,0,1,2,3,3,0,25.81,1,0,0,1,8
474,2,2.22,0,10,71,2.0,4.23,1,26,2017,1,2,1,21,0,1,0,1,3,3,2,0,22.82,1,0,0,3,6
4053,3,2.56,0,11,73,1.0,3.76,2,76,2017,1,2,1,29,0,0,0,1,2,2,2,3,21.81,2,2,0,2,7
1618,3,3.47,1,5,70,1.0,5.58,3,71,2017,2,2,2,22,0,0,1,0,2,2,3,7,27.36,2,2,0,1,8
4425,4,3.6,1,10,70,1.0,5.03,1,55,2017,1,2,1,22,0,1,0,1,3,1,3,7,29.42,1,0,0,2,6
20800,2,2.09,1,10,71,1.0,5.71,1,72,2018,1,3,1,26,0,0,0,1,2,1,1,0,29.76,1,3,0,1,6
26595,4,2.69,0,10,73,1.0,3.95,3,41,2019,1,2,1,25,0,0,1,0,2,2,4,13,29.58,2,1,0,3,7
8396,3,2.75,0,10,72,1.0,3.99,1,79,2017,2,2,1,23,0,0,0,0,2,2,3,7,23.29,1,2,0,2,9
19918,3,2.62,0,10,70,1.0,4.01,1,69,2018,1,3,1,26,1,1,1,1,3,0,2,14,23.08,1,1,0,2,5
14280,3,2.61,0,2,66,1.0,3.67,2,54,2018,1,2,1,23,1,0,1,1,2,2,2,7,30.63,2,2,0,1,6
23378,3,4.2,1,10,69,2.0,4.24,1,71,2019,2,3,1,36,0,0,1,1,2,1,2,0,29.86,1,2,0,1,7
21079,4,2.0,0,8,72,1.0,3.27,1,45,2018,1,2,1,22,0,1,0,0,2,1,4,0,24.63,2,1,0,1,7
20435,1,2.83,0,10,73,1.0,3.38,1,34,2018,1,2,1,22,1,0,1,1,4,2,1,29,23.32,2,2,0,4,3
14858,5,2.67,0,10,70,1.0,5.37,1,37,2018,1,1,1,26,0,1,1,1,2,0,2,31,27.47,1,2,0,4,9
24179,4,1.32,0,10,73,2.0,4.99,3,44,2019,1,2,1,27,1,0,1,1,1,2,2,14,26.27,1,2,0,2,8
13882,3,3.4,0,10,70,1.0,5.16,2,26,2018,1,1,1,23,0,0,1,0,3,2,2,0,20.96,1,2,0,1,7
16718,4,2.96,0,10,71,2.0,5.1,1,76,2018,1,2,1,23,1,2,1,2,2,0,1,14,25.44,2,1,0,1,8
7870,2,0.75,1,10,72,2.0,3.35,2,61,2017,1,3,4,22,0,0,1,1,1,1,2,24,30.46,1,4,0,3,8
12555,3,3.34,0,10,71,1.0,3.89,1,51,2018,1,2,1,32,0,0,0,1,3,1,2,7,31.22,1,2,0,3,6
4677,4,3.55,0,9,69,1.0,5.63,2,31,2017,1,2,1,25,0,0,0,0,2,1,3,16,25.29,3,2,0,4,9
12667,4,2.21,1,10,73,2.0,5.71,2,19,2018,1,2,1,33,0,1,1,1,3,0,2,14,27.78,1,1,0,2,6
22706,5,0.94,0,10,68,1.0,6.38,1,43,2019,3,2,1,25,1,1,0,1,2,0,2,7,28.07,1,1,0,1,7
8162,4,2.62,1,10,71,1.0,3.86,3,60,2017,1,2,1,31,0,0,0,1,2,1,2,10,29.37,1,2,0,4,8
11974,4,3.49,1,3,75,1.0,4.63,2,15,2018,1,2,1,24,0,0,1,1,2,1,3,17,28.22,2,2,0,4,7
23431,3,1.84,0,1,71,1.0,3.21,1,1,2019,2,1,2,31,1,0,1,1,4,1,2,10,27.09,2,2,0,2,6
11782,3,2.67,0,8,72,2.0,3.86,2,22,2018,2,2,2,28,0,0,1,0,2,2,3,0,24.47,2,2,0,1,7
7819,5,2.43,0,10,71,1.0,2.82,3,51,2017,3,3,1,23,1,1,1,0,1,0,3,17,28.61,2,1,0,3,7
7636,3,1.74,0,3,75,2.0,4.05,2,44,2017,2,2,3,27,1,0,0,0,2,2,3,9,32.64,2,2,0,3,8
24344,4,2.87,0,10,68,1.0,4.6,2,27,2019,1,1,1,25,0,1,0,1,3,1,2,0,25.56,1,1,0,2,7
16257,4,3.17,1,10,70,1.0,2.54,1,59,2018,2,1,1,26,0,1,0,2,4,0,1,0,28.89,1,1,0,1,6
16236,4,2.4,1,10,69,2.0,5.66,2,28,2018,2,2,2,28,0,0,0,1,2,0,1,21,26.89,1,3,0,2,7
9186,5,1.86,0,10,72,1.0,1.57,1,24,2017,1,2,1,26,0,0,1,2,2,0,1,10,27.41,2,2,0,3,7
18362,2,2.67,1,10,69,2.0,4.36,2,86,2018,1,3,1,35,0,0,1,2,2,2,1,7,27.98,1,2,0,2,7
27502,3,1.62,0,9,72,1.0,4.28,3,9,2019,2,1,2,24,1,1,0,1,3,1,2,7,30.96,1,2,0,1,8
3121,5,3.77,1,1,72,1.0,3.58,2,22,2017,2,2,2,22,0,1,1,1,2,0,2,14,27.58,3,1,0,2,7
13752,3,1.97,1,8,70,2.0,5.5,2,81,2018,2,2,1,29,0,1,0,1,2,3,2,0,20.49,2,0,0,1,7
23480,3,3.12,1,10,72,2.0,4.0,1,24,2019,2,2,4,29,0,1,0,2,3,1,0,3,24.49,1,1,0,2,7
11682,3,1.78,0,10,71,2.0,5.65,1,52,2018,2,2,3,22,0,1,0,2,3,1,1,3,26.33,1,1,0,2,6
13442,2,3.13,1,10,68,1.0,4.36,1,53,2018,1,2,1,24,0,0,1,2,3,2,1,3,24.43,1,2,0,1,6
3302,2,3.56,0,10,72,2.0,5.76,2,62,2017,2,2,3,24,1,1,1,1,3,2,1,10,27.81,1,1,0,1,7
15639,2,4.08,1,9,69,1.0,4.38,1,9,2018,1,2,1,29,0,0,1,1,3,1,2,14,21.87,1,3,0,3,6
27564,2,1.89,1,10,72,2.0,5.82,1,71,2019,2,1,3,25,0,1,1,1,4,2,3,31,28.08,1,1,0,4,6
13253,4,3.35,0,10,71,1.0,3.37,1,24,2018,1,3,3,22,0,0,0,1,2,0,3,3,28.92,1,2,0,2,6
2739,4,2.01,1,10,71,1.0,3.75,2,49,2017,1,2,1,24,0,1,1,0,2,2,2,0,27.4,1,0,0,2,6
19712,3,3.09,1,10,72,1.0,4.53,1,78,2018,2,2,3,22,0,0,1,1,2,2,3,23,26.99,1,2,0,4,7
23454,3,2.17,1,10,71,1.0,4.47,1,75,2019,2,1,2,22,1,1,1,2,3,2,1,23,29.53,1,1,0,4,7
13610,4,2.2,1,3,71,1.0,4.5,2,46,2018,1,2,1,22,0,0,1,1,2,1,2,27,24.43,2,2,0,4,7
20389,3,3.68,0,5,72,1.0,4.75,1,55,2018,2,1,1,23,1,0,0,1,4,3,2,7,29.68,2,0,0,1,6
3946,4,1.26,0,10,71,1.0,3.84,2,66,2017,1,2,1,22,0,0,0,0,2,0,2,24,26.63,1,3,0,4,7
19521,4,1.75,0,10,71,1.0,4.31,2,74,2018,1,2,1,24,0,0,1,1,3,1,1,0,30.83,1,1,0,1,7
5623,3,1.54,1,7,72,2.0,4.84,1,45,2017,2,2,2,22,0,1,0,1,2,1,3,28,25.55,3,2,0,4,8
16534,2,4.05,1,10,72,1.0,4.79,1,60,2018,2,2,3,22,0,0,0,1,3,2,3,7,29.48,1,2,0,1,7
7630,2,3.79,1,10,68,1.0,3.88,0,36,2017,2,2,3,25,1,0,1,1,3,2,2,6,21.94,1,2,0,3,7
21504,3,3.75,0,10,73,1.0,4.14,2,35,2019,1,0,1,24,0,1,0,2,4,2,1,10,24.78,1,1,0,4,7
5273,3,2.81,1,10,72,1.0,3.32,2,75,2017,1,2,4,29,0,0,0,2,2,2,1,0,26.89,1,2,0,1,7
14838,3,5.12,1,10,72,1.0,3.88,2,64,2018,1,3,1,23,1,0,0,1,2,1,2,17,22.73,1,2,0,2,8
3430,3,1.31,0,10,71,2.0,2.61,2,97,2017,2,2,4,24,1,0,1,0,2,2,2,24,30.14,1,2,0,3,8
1315,5,1.84,1,3,72,1.0,2.82,2,25,2017,1,1,1,27,1,0,1,1,1,1,2,10,29.02,2,3,0,2,9
23504,4,2.04,0,10,71,1.0,4.05,2,12,2019,2,2,4,23,0,0,1,1,2,2,1,10,30.22,1,1,0,4,8
3116,5,3.15,1,10,72,2.0,4.22,1,44,2017,2,2,2,22,0,1,0,1,2,0,2,7,25.03,1,1,0,1,7
1498,4,2.73,1,10,72,1.0,4.27,2,21,2017,1,2,1,22,0,1,0,0,2,1,2,7,27.43,1,1,0,2,7
14242,3,3.01,0,6,71,1.0,4.52,1,71,2018,2,2,4,30,1,0,0,1,3,1,2,10,29.36,2,2,0,2,6
3622,4,2.95,0,10,72,1.0,4.53,1,25,2017,1,2,1,27,1,1,1,1,2,1,2,17,23.44,1,1,0,3,8
10725,5,0.83,1,1,71,1.0,4.13,2,1,2017,1,1,1,28,0,0,0,1,0,1,1,7,22.88,2,4,0,1,11
27095,4,2.04,1,15,73,2.0,5.65,3,80,2019,2,2,1,27,0,0,0,1,3,0,2,21,29.96,2,2,0,3,7
1581,2,1.81,0,10,71,1.0,3.87,1,75,2017,2,2,3,24,1,0,0,0,2,3,2,14,28.72,2,2,0,2,8
19687,2,3.79,1,20,69,1.0,4.76,1,33,2018,2,2,3,22,0,0,0,1,3,3,2,7,28.95,2,1,0,2,4
2379,4,2.75,0,10,72,1.0,4.62,3,57,2017,2,2,1,29,0,0,1,1,2,2,2,10,28.71,1,1,0,3,7
1011,2,3.37,0,10,72,1.0,5.54,1,66,2017,1,2,1,24,1,1,0,1,3,1,1,17,26.23,1,2,0,3,7
13233,4,2.38,0,10,69,1.0,4.98,1,76,2018,1,3,3,25,0,0,1,1,2,0,3,0,23.23,1,2,0,1,6
5365,3,1.88,0,18,73,1.0,3.06,1,18,2017,2,2,1,23,0,0,1,1,3,1,2,7,28.02,1,2,0,1,6
16930,5,2.57,1,10,71,1.0,4.11,1,33,2018,2,1,1,22,1,0,0,1,3,0,3,3,31.01,1,2,0,2,7
11872,3,2.65,1,10,73,1.0,4.97,1,35,2018,1,2,1,23,1,1,0,2,3,2,1,21,30.9,1,0,0,3,5
12749,4,3.22,1,11,69,1.0,4.71,2,69,2018,1,2,3,22,0,0,0,1,3,1,2,14,28.52,2,1,0,2,6
10377,2,3.57,1,10,70,1.0,4.18,1,69,2017,1,2,1,23,1,0,0,2,3,2,1,3,31.33,2,2,0,2,6
12461,3,2.99,0,11,68,1.0,4.21,1,84,2018,1,2,1,28,0,0,1,1,3,0,3,0,30.66,2,3,0,2,6
5410,3,2.4,0,10,68,1.0,2.27,2,49,2017,1,2,1,26,0,0,1,1,2,2,2,0,25.17,1,2,0,1,8
10032,4,3.1,1,10,75,1.0,3.4,1,15,2017,1,2,1,23,0,0,0,1,3,0,2,20,28.79,1,2,0,3,7
61,4,3.07,1,10,71,1.0,4.76,2,68,2017,2,2,1,29,0,1,1,1,2,2,2,7,20.75,1,0,0,3,7
25719,2,2.56,0,5,73,1.0,4.66,1,70,2019,2,2,2,34,1,1,0,1,3,2,1,19,25.19,2,1,0,4,7
2642,4,4.24,1,10,71,2.0,5.43,2,45,2017,1,2,1,22,1,0,1,0,3,2,1,0,26.53,1,0,0,2,7
18456,4,5.09,0,10,70,1.0,4.88,1,31,2018,1,2,1,23,1,0,0,1,3,1,2,23,30.58,1,1,0,3,6
13318,2,3.1,1,10,71,1.0,4.33,1,20,2018,1,1,1,32,1,0,1,1,4,2,2,24,25.97,1,2,0,4,6
4056,4,3.19,0,9,73,1.0,4.74,1,9,2017,1,2,1,29,0,0,0,1,2,1,2,3,26.55,1,2,0,2,7
28387,4,1.53,1,10,71,1.0,4.75,2,10,2019,2,2,1,24,0,0,0,1,2,2,2,13,32.57,2,2,0,4,8
