,isHomeTeam,X,Y,S,A,Orientation,Dir,Season,Quarter,Down,Distance,HomeScoreBeforePlay,VisitorScoreBeforePlay,IsPossTeamInLead,DefendersInTheBox,isPlayDirectionLeft,TimeSnapDiff,YardsToTouchdown,PlayerHeightInches,Age,Week,StadiumTypeCode,TurfCode,isFirstDown,Centers,Cornerbacks,DefensiveEnds,DefensiveTackles,LineBackers,NoseTackles,OffensiveGuards,Safeties,TightEnds
4635,0,40.6,34.26,5.42,3.74,217.09,337.7,2017,1,1,10,6,0,1,6,1,1.0,23,75,27,8,1,1,0,0,3,1,1,4,0,3,2,1
4636,1,42.63,30.26,4.01,3.17,340.08,57.01,2017,1,2,11,6,3,0,7,0,1.0,64,69,24,8,1,1,0,0,3,2,2,2,0,2,2,2
4637,0,92.88,33.24,4.6,1.8,225.72,301.06,2017,1,2,4,6,3,1,8,1,2.0,78,75,27,8,1,1,1,0,2,1,2,4,0,3,2,2
4638,0,88.94,31.55,4.01,3.97,187.71,261.52,2017,1,1,10,6,3,1,6,1,1.0,74,75,27,8,1,1,1,0,2,1,2,4,0,3,2,2
4639,1,41.57,28.3,2.78,1.85,350.97,93.64,2017,1,1,10,6,3,0,6,0,2.0,63,71,24,8,1,1,0,0,2,2,1,3,1,2,2,1
4640,1,64.76,34.36,5.58,2.02,208.82,331.74,2017,2,1,10,6,3,0,6,1,1.0,49,71,24,8,1,1,0,0,2,2,1,3,1,2,2,1
4641,1,62.26,27.86,4.15,2.79,180.51,266.04,2017,2,2,9,6,3,0,6,1,1.0,48,69,24,8,1,1,0,0,2,2,1,3,1,2,2,1
4642,0,25.41,28.69,4.99,3.32,11.93,98.38,2017,2,1,10,6,3,1,7,0,2.0,80,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4643,0,45.84,25.09,4.11,1.05,345.23,75.62,2017,2,1,10,6,3,1,7,0,2.0,59,69,25,8,1,1,0,0,3,0,2,5,0,3,1,2
4644,0,59.83,31.71,2.93,2.76,353.17,95.57,2017,2,1,10,6,3,1,7,0,1.0,45,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4645,0,55.47,20.03,4.92,3.79,24.06,151.45,2017,2,2,12,6,3,1,6,0,1.0,47,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4646,1,105.07,30.23,3.7,2.47,172.58,276.55,2017,2,1,10,6,3,0,8,1,2.0,91,71,24,8,1,1,0,0,2,2,1,3,1,2,2,1
4647,0,45.48,30.61,4.01,2.33,3.23,77.02,2017,2,2,10,6,3,1,6,0,1.0,60,69,25,8,1,1,0,0,2,0,2,5,0,3,2,2
4648,0,67.65,27.15,4.29,1.18,338.53,29.49,2017,2,1,10,6,3,1,7,0,2.0,37,69,25,8,1,1,0,0,2,0,2,5,0,3,2,2
4649,0,81.54,26.96,4.37,1.96,7.65,124.74,2017,2,1,10,6,3,1,7,0,1.0,23,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4650,1,60.4,24.06,4.5,3.6,209.27,337.19,2017,2,1,10,6,9,1,7,1,1.0,47,69,24,8,1,1,0,0,3,3,1,2,0,2,2,1
4651,1,20.08,22.04,4.26,2.67,167.38,254.63,2017,2,1,6,6,9,1,7,1,1.0,6,71,24,8,1,1,0,0,3,2,2,2,0,2,2,2
4652,1,14.83,24.44,3.55,1.61,179.84,286.13,2017,2,2,1,6,9,1,10,1,1.0,1,71,24,8,1,1,0,0,1,2,2,3,1,2,2,3
4653,1,28.63,23.92,4.04,3.46,325.0,70.9,2017,3,1,10,13,12,0,6,0,1.0,78,71,24,8,1,1,0,0,3,2,2,2,0,2,2,1
4654,0,44.87,24.96,3.88,1.41,197.28,287.88,2017,3,1,10,13,12,1,7,1,1.0,30,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4655,1,74.56,25.04,4.97,4.02,295.01,4.06,2017,3,1,10,13,15,1,7,0,1.0,31,71,24,8,1,1,1,0,3,2,2,2,0,2,2,1
4656,1,87.89,29.85,3.26,2.16,5.66,128.12,2017,3,1,10,13,15,1,7,0,1.0,18,71,24,8,1,1,0,0,3,2,2,2,0,2,2,1
4657,0,92.89,25.68,5.54,3.13,150.38,189.83,2017,3,1,10,13,15,0,7,1,1.0,75,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4658,1,80.8,30.15,3.77,3.18,23.16,137.27,2017,3,1,10,13,15,1,6,0,1.0,25,69,24,8,1,1,0,0,3,2,1,2,1,2,2,1
4659,1,88.39,24.02,3.22,1.65,345.32,66.48,2017,3,2,3,13,15,1,5,0,1.0,18,69,24,8,1,1,1,0,3,2,1,2,1,2,2,1
4660,1,100.86,23.87,2.74,1.53,21.45,114.32,2017,3,1,6,13,15,1,6,0,1.0,6,71,24,8,1,1,0,0,3,2,1,2,1,2,2,1
4661,0,82.39,25.4,3.58,2.71,197.36,275.57,2017,3,2,2,16,15,1,7,1,2.0,67,75,27,8,1,1,1,0,2,0,2,5,0,3,2,2
4662,0,74.09,25.11,4.24,1.98,168.22,237.85,2017,3,1,10,16,15,1,8,1,1.0,59,75,27,8,1,1,0,0,2,0,2,5,0,3,2,2
4663,0,45.9,23.0,3.52,1.91,187.66,273.17,2017,3,1,10,16,15,1,7,1,1.0,33,75,27,8,1,1,0,0,2,0,2,5,0,3,2,2
4664,0,36.24,25.72,2.96,2.89,187.19,264.55,2017,3,1,10,16,15,1,8,1,1.0,21,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4665,0,14.48,28.32,6.79,1.06,102.15,175.67,2017,3,1,1,16,15,1,10,1,1.0,1,69,25,8,1,1,1,0,0,1,4,5,0,3,1,3
4666,1,30.62,28.62,4.61,2.41,63.85,170.25,2017,3,2,10,16,23,1,6,0,1.0,75,71,24,8,1,1,0,0,3,2,2,2,0,2,2,1
4667,0,21.95,30.09,4.34,3.24,42.9,158.19,2017,4,1,10,16,23,0,6,0,1.0,84,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4668,0,32.36,27.67,4.44,1.65,18.14,108.89,2017,4,1,10,16,23,0,7,0,2.0,73,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4669,0,93.99,24.7,4.18,1.75,356.55,87.94,2017,4,1,10,16,23,0,7,0,2.0,12,75,27,8,1,1,0,0,2,0,2,5,0,3,2,2
4670,0,103.66,28.26,2.61,0.72,351.74,50.24,2017,4,1,2,16,23,0,8,0,1.0,2,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4671,0,33.58,31.46,4.91,3.07,357.44,63.24,2017,4,1,10,16,30,0,7,0,1.0,72,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4672,0,40.47,33.07,3.64,0.2,319.57,43.09,2017,4,2,2,16,30,0,8,0,1.0,64,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4673,0,28.58,32.08,2.84,3.57,0.79,95.4,2017,4,1,10,16,30,0,8,0,1.0,76,69,25,8,1,1,1,0,2,1,2,4,0,3,2,2
4674,0,39.23,20.2,4.53,1.18,30.58,142.14,2017,4,1,10,16,30,0,7,0,1.0,66,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4675,0,73.23,30.92,4.02,2.68,356.98,66.21,2017,4,1,10,16,30,0,9,0,1.0,32,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4676,0,75.47,31.33,3.55,1.13,353.52,55.95,2017,4,2,8,16,30,0,9,0,2.0,30,75,27,8,1,1,0,0,2,1,2,4,0,3,2,2
4677,0,71.74,25.29,5.63,3.55,31.92,164.23,2017,4,3,9,16,30,0,9,0,1.0,31,69,25,8,1,1,0,0,2,1,2,4,0,3,2,2
4678,0,24.25,23.4,3.69,2.76,355.03,85.27,2017,1,2,10,0,0,0,7,0,1.0,81,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4679,0,51.35,32.79,3.52,0.31,325.7,50.58,2017,1,1,10,0,0,0,6,0,1.0,54,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4680,1,83.92,27.86,3.78,1.82,139.99,232.38,2017,1,2,4,0,7,1,5,1,1.0,69,71,29,8,1,2,0,1,3,1,2,3,0,2,2,1
4681,1,79.88,32.87,4.54,3.45,187.55,334.21,2017,1,1,10,0,7,1,7,1,1.0,63,71,29,8,1,2,0,1,2,0,3,4,0,2,2,1
4682,0,52.68,30.42,3.93,3.25,51.63,159.23,2017,1,2,20,0,7,0,6,0,1.0,52,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4683,1,106.03,31.1,3.83,2.53,188.46,308.66,2017,1,2,10,0,7,1,7,1,1.0,91,71,29,8,1,2,0,1,2,1,2,4,0,2,2,2
4684,0,88.09,30.76,1.26,2.09,160.98,270.9,2017,2,2,9,0,7,0,6,1,1.0,73,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4685,1,70.44,25.75,4.41,3.41,336.57,64.32,2017,2,2,7,0,7,1,7,0,1.0,34,71,29,8,1,2,1,1,3,0,3,3,0,2,2,1
4686,1,85.26,27.49,3.98,2.35,11.11,106.05,2017,2,1,10,0,7,1,7,0,1.0,20,71,29,8,1,2,0,1,2,0,3,4,0,2,2,2
4687,1,101.47,19.91,4.71,0.56,45.95,147.42,2017,2,1,3,0,7,1,9,0,1.0,3,71,29,8,1,2,0,1,2,1,2,4,0,2,2,1
4688,0,96.54,33.35,3.79,2.28,235.21,346.14,2017,2,1,10,7,7,0,6,1,1.0,81,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4689,0,85.24,24.92,2.2,2.12,171.59,257.53,2017,2,2,7,7,7,0,6,1,2.0,70,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4690,0,78.88,25.74,3.43,2.23,197.16,310.74,2017,2,3,2,7,7,0,7,1,1.0,65,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4691,1,43.98,25.45,4.81,1.41,344.28,87.35,2017,2,1,10,7,7,0,7,0,1.0,64,71,29,8,1,2,0,1,2,2,2,3,0,3,2,2
4692,1,48.61,29.17,4.8,2.39,308.18,60.0,2017,2,2,4,7,7,0,7,0,1.0,58,71,29,8,1,2,1,1,2,2,2,3,0,2,2,1
4693,0,112.51,25.52,4.18,2.05,275.57,296.79,2017,2,1,10,7,7,0,6,1,1.0,99,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4694,0,93.35,24.41,2.92,2.34,157.1,242.62,2017,2,1,10,7,7,0,6,1,1.0,79,68,24,8,1,2,0,1,3,2,2,2,0,2,2,1
4695,1,38.64,21.56,3.59,2.41,0.22,102.03,2017,3,2,6,14,7,0,7,0,1.0,66,71,29,8,1,2,0,1,2,1,2,4,0,2,2,1
4696,1,91.34,32.59,5.05,2.6,336.04,61.1,2017,3,1,10,14,7,0,7,0,2.0,14,71,29,8,1,2,0,1,2,1,2,4,0,2,2,2
4697,1,63.79,25.7,4.26,2.46,9.13,119.59,2017,3,1,10,17,7,0,7,0,1.0,41,71,29,8,1,2,0,1,2,0,3,4,0,2,2,1
4698,1,70.57,21.96,3.13,2.09,357.49,102.85,2017,3,2,3,17,7,0,8,0,1.0,34,71,29,8,1,2,1,1,2,0,3,4,0,2,2,1
4699,1,79.49,28.72,3.88,1.55,344.77,102.68,2017,3,1,10,17,7,0,7,0,1.0,26,71,29,8,1,2,0,1,2,0,3,4,0,2,2,1
4700,0,81.53,29.69,4.4,3.36,129.3,208.51,2017,3,1,10,20,7,1,7,1,1.0,67,68,24,8,1,2,0,1,2,2,2,3,0,2,2,2
4701,1,24.91,23.36,4.59,3.63,354.41,96.75,2017,3,1,10,20,7,0,8,0,1.0,80,71,29,8,1,2,1,1,2,1,2,4,0,2,2,1
4702,1,56.61,23.88,3.71,2.17,343.61,89.87,2017,3,1,10,20,7,0,7,0,2.0,48,71,29,8,1,2,0,1,2,0,3,4,0,2,2,1
4703,1,57.84,26.94,4.58,3.07,354.72,86.54,2017,3,2,9,20,7,0,8,0,1.0,47,71,29,8,1,2,0,1,2,0,3,4,0,2,2,2
4704,1,89.85,20.37,5.53,3.53,41.41,137.56,2017,3,1,10,20,7,0,8,0,1.0,15,71,29,8,1,2,0,1,2,1,3,3,0,2,2,1
4705,1,101.82,23.8,3.77,2.6,339.94,85.31,2017,3,1,4,20,7,0,8,0,2.0,4,71,29,8,1,2,0,1,2,0,3,4,0,2,2,1
4706,1,105.2,31.3,3.07,1.16,355.75,57.02,2017,3,2,1,20,7,0,11,0,2.0,1,71,29,8,1,2,0,1,0,1,3,5,0,3,2,2
4707,1,104.76,30.49,3.37,1.81,34.62,106.72,2017,3,3,2,20,7,0,7,0,1.0,2,71,29,8,1,2,0,1,3,1,2,3,0,2,2,1
4708,0,30.39,24.65,4.57,3.67,315.98,24.59,2017,4,1,10,27,7,1,5,0,1.0,75,68,24,8,1,2,1,1,3,2,2,2,0,2,2,1
4709,1,89.37,28.51,3.67,1.3,151.39,257.39,2017,4,1,10,27,14,0,8,1,1.0,75,71,29,8,1,2,0,1,2,0,3,4,0,3,2,1
4710,1,82.58,32.16,3.14,3.7,183.47,287.07,2017,4,2,3,27,14,0,8,1,1.0,68,71,29,8,1,2,0,1,2,0,3,4,0,3,2,1
4711,1,75.05,25.17,4.17,2.96,179.04,295.49,2017,4,1,10,27,14,0,8,1,1.0,60,71,29,8,1,2,0,1,2,1,2,4,0,3,2,1
4712,1,71.25,29.68,4.76,2.69,194.95,298.28,2017,4,2,6,27,14,0,8,1,1.0,56,71,29,8,1,2,0,1,2,1,2,4,0,3,2,1
4713,1,58.22,31.0,3.89,2.49,180.77,285.51,2017,4,2,4,27,14,0,8,1,1.0,43,71,29,8,1,2,0,1,2,0,3,4,0,2,2,1
4714,1,58.28,24.64,4.45,3.75,148.02,179.07,2017,4,3,4,27,14,0,6,1,1.0,43,71,29,8,1,2,0,1,3,0,2,4,0,2,2,1
4715,1,62.5,27.81,4.47,3.42,166.6,243.42,2017,4,1,10,27,14,0,9,1,1.0,48,71,29,8,1,2,1,1,2,1,2,4,0,3,2,1
4716,0,96.01,21.91,4.01,2.36,171.73,264.41,2017,1,1,10,0,0,0,7,1,1.0,82,69,34,8,1,2,0,1,2,2,2,3,0,2,2,2
4717,0,85.36,23.6,3.75,2.63,190.6,300.44,2017,1,1,10,0,0,0,7,1,1.0,71,69,34,8,1,2,0,1,3,2,2,2,0,2,2,1
4718,0,55.47,21.67,4.05,0.78,177.75,248.0,2017,1,2,2,0,0,0,8,1,1.0,41,72,21,8,1,2,0,1,2,2,2,3,0,2,2,3
4719,1,56.38,19.99,3.76,4.43,13.73,112.6,2017,1,1,10,0,0,0,7,0,1.0,49,73,25,8,1,2,0,1,2,2,2,3,0,2,2,2
4720,1,59.62,22.55,4.2,3.49,20.93,138.25,2017,1,2,6,0,0,0,7,0,2.0,45,73,25,8,1,2,1,1,2,2,2,3,0,2,2,1
4721,1,80.07,26.59,2.54,4.15,15.41,102.0,2017,1,1,10,0,0,0,6,0,2.0,25,73,25,8,1,2,0,1,3,2,2,2,0,2,2,1
4722,0,91.35,23.52,3.57,3.6,199.51,309.95,2017,1,1,10,3,0,1,8,1,1.0,76,72,21,8,1,2,0,1,2,2,2,3,0,2,2,2
4723,0,83.29,26.8,5.55,3.25,152.05,233.79,2017,1,2,2,3,0,1,7,1,1.0,68,72,21,8,1,2,1,1,2,2,2,3,0,2,2,2
4724,0,78.51,26.34,4.14,3.4,338.58,83.26,2017,2,1,10,3,0,1,7,0,2.0,27,69,34,8,1,2,0,1,2,2,2,3,0,2,2,2
4725,0,82.8,25.91,2.4,2.56,343.09,91.55,2017,2,2,4,3,0,1,7,0,2.0,21,69,34,8,1,2,0,1,3,2,2,2,0,2,2,1
4726,0,87.47,26.59,3.41,2.12,328.25,54.05,2017,2,3,1,3,0,1,7,0,1.0,18,69,34,8,1,2,1,1,3,2,2,2,0,2,2,1
4727,0,90.8,30.01,3.47,2.54,24.85,109.63,2017,2,1,10,3,0,1,6,0,1.0,15,72,21,8,1,2,0,1,3,2,2,2,0,2,2,1
4728,0,57.95,31.91,2.39,2.88,354.87,133.11,2017,2,2,7,3,3,0,6,0,1.0,45,69,34,8,1,2,1,1,4,3,1,2,0,2,1,1
4729,0,72.75,24.64,2.37,2.2,1.51,94.11,2017,2,1,10,3,3,0,6,0,1.0,30,72,21,8,1,2,0,1,2,2,2,3,0,2,2,2
4730,0,88.5,25.25,3.4,2.85,331.18,62.13,2017,2,1,10,3,3,0,8,0,1.0,15,69,34,8,1,2,0,1,2,3,1,3,0,2,2,2
4731,0,18.92,28.5,2.45,2.64,350.35,54.55,2017,2,2,20,10,10,0,6,0,2.0,85,72,21,8,1,2,0,1,4,3,1,2,0,2,1,1
4732,1,35.22,20.28,4.63,2.22,44.2,153.44,2017,3,2,2,10,13,1,8,0,1.0,69,73,25,8,1,2,0,1,2,2,2,3,0,2,2,2
4733,0,103.12,25.56,4.06,3.0,193.64,283.5,2017,3,1,10,17,13,1,7,1,1.0,88,69,34,8,1,2,0,1,2,2,2,3,0,2,2,2
4734,0,81.2,21.93,3.62,2.49,164.16,259.15,2017,3,1,10,17,13,1,7,1,1.0,66,69,34,8,1,2,0,1,2,2,2,3,0,2,2,2
4735,0,68.34,27.02,5.11,3.49,133.82,219.95,2017,3,2,10,17,13,1,6,1,1.0,53,69,34,8,1,2,0,1,4,3,1,2,0,2,1,1
4736,0,52.73,28.0,3.61,2.54,171.67,259.88,2017,3,1,10,17,13,1,7,1,1.0,37,72,21,8,1,2,0,1,2,2,2,3,0,2,2,2
4737,0,49.14,27.89,4.04,2.77,161.63,251.49,2017,3,2,6,17,13,1,6,1,2.0,33,72,21,8,1,2,0,1,3,2,2,2,0,2,2,1
4738,0,42.39,28.66,4.02,2.42,171.98,281.36,2017,3,3,1,17,13,1,9,1,1.0,28,69,34,8,1,2,1,1,1,2,3,3,0,2,2,3
4739,0,36.65,27.47,4.21,3.45,141.89,205.12,2017,3,1,10,17,13,1,8,1,1.0,21,72,21,8,1,2,0,1,2,2,2,3,0,2,2,3
4740,0,75.81,22.99,3.15,2.65,326.49,50.29,2017,4,3,2,17,20,0,6,0,1.0,29,69,34,8,1,2,1,1,4,2,2,2,0,2,1,1
4741,0,78.92,27.82,3.46,3.13,23.54,145.04,2017,4,1,10,17,20,0,6,0,1.0,26,69,34,8,1,2,0,1,3,2,2,2,0,2,2,1
4742,0,84.66,25.8,2.08,2.64,342.97,93.61,2017,4,2,3,17,20,0,7,0,1.0,19,69,34,8,1,2,1,1,3,2,2,2,0,2,2,1
4743,0,89.54,24.75,3.37,3.28,28.04,156.51,2017,4,2,12,17,20,0,7,0,1.0,15,72,21,8,1,2,0,1,3,2,2,2,0,2,2,1
4744,0,24.14,31.5,3.45,2.54,340.81,75.48,2017,4,1,10,17,23,0,8,0,1.0,80,69,34,8,1,2,0,1,2,2,2,3,0,2,2,2
4745,0,24.72,26.72,2.77,1.7,341.55,52.23,2017,4,1,15,24,23,1,6,0,1.0,80,69,34,8,1,2,0,1,3,2,2,2,0,2,2,1
4746,0,50.37,31.3,2.66,2.75,17.59,143.84,2017,4,1,10,24,23,1,7,0,1.0,54,72,21,8,1,2,0,1,4,3,1,2,0,2,1,1
4747,0,58.37,26.16,4.49,2.66,326.34,43.37,2017,1,2,3,0,0,0,7,0,2.0,46,73,24,8,1,2,0,1,2,2,2,2,0,3,3,2
4748,0,62.64,30.18,3.16,1.56,353.64,94.27,2017,1,3,1,0,0,0,7,0,1.0,44,68,26,8,1,2,1,1,2,2,2,3,0,3,2,3
4749,0,62.13,32.52,4.55,3.62,323.22,26.31,2017,1,1,10,0,0,0,7,0,1.0,42,68,26,8,1,2,0,1,2,2,2,2,0,3,3,2
4750,0,57.92,32.11,4.73,3.05,319.02,37.12,2017,1,2,15,0,0,0,6,0,2.0,47,73,24,8,1,2,0,1,2,2,2,2,0,3,3,1
4751,1,74.07,27.95,3.77,1.51,169.64,226.11,2017,1,1,10,0,0,0,7,1,1.0,59,68,27,8,1,2,0,1,3,2,1,1,1,2,3,2
4752,0,16.82,32.63,5.27,3.1,320.85,47.51,2017,1,1,10,0,0,0,8,0,1.0,88,73,24,8,1,2,0,1,2,1,2,4,0,3,2,1
4753,0,18.41,30.43,3.66,3.01,59.14,169.22,2017,1,2,9,0,0,0,6,0,1.0,87,73,24,8,1,2,1,1,2,1,2,3,0,3,3,1
4754,1,81.0,24.57,2.06,2.45,190.09,226.37,2017,1,1,10,0,7,1,7,1,1.0,66,68,27,8,1,2,0,1,3,2,1,1,1,2,3,1
4755,1,56.13,30.4,3.55,2.19,177.66,279.57,2017,1,2,11,0,7,1,7,1,1.0,41,68,27,8,1,2,0,1,2,1,2,3,1,2,2,1
4756,1,44.15,31.12,4.16,2.64,186.56,286.86,2017,1,1,10,0,7,1,7,1,1.0,29,68,27,8,1,2,0,1,3,2,1,1,1,2,3,1
4757,1,27.92,27.48,3.74,2.32,171.02,241.98,2017,1,1,10,0,7,1,8,1,1.0,13,68,27,8,1,2,0,1,2,2,1,3,1,2,2,1
4758,1,20.78,27.96,3.26,1.68,185.36,275.33,2017,1,2,3,0,7,1,8,1,1.0,6,68,27,8,1,2,0,1,2,2,1,3,1,2,2,1
4759,0,107.77,29.22,3.89,2.82,202.15,272.04,2017,2,1,17,7,7,0,7,1,2.0,92,73,24,8,1,2,0,1,2,1,2,3,0,3,3,1
4760,0,97.46,29.15,4.05,3.72,234.27,345.42,2017,2,2,8,7,7,0,6,1,1.0,83,73,24,8,1,2,0,1,2,1,2,3,0,3,3,1
4761,1,29.49,27.14,4.67,3.36,36.98,140.23,2017,2,1,10,7,7,0,7,0,1.0,75,70,27,8,1,2,0,1,3,2,1,1,1,2,3,2
4762,1,44.53,32.41,4.35,2.35,328.97,38.02,2017,2,1,10,7,7,0,7,0,1.0,61,70,27,8,1,2,0,1,2,2,1,3,1,2,2,1
4763,1,70.06,28.92,2.93,1.77,11.01,93.99,2017,2,3,1,9,7,0,8,0,1.0,36,71,27,8,1,2,0,1,2,2,1,3,1,2,2,3
4764,1,69.72,27.83,4.13,3.24,26.66,130.35,2017,2,4,1,9,7,0,8,0,2.0,36,71,27,8,1,2,1,1,2,2,1,3,1,2,2,2
4765,1,77.63,24.7,2.67,2.07,28.68,136.57,2017,2,1,10,9,7,0,6,0,1.0,28,70,27,8,1,2,0,1,3,2,1,1,1,2,3,1
4766,1,90.48,27.38,5.56,3.69,317.22,33.57,2017,2,1,10,9,7,0,7,0,2.0,14,70,27,8,1,2,0,1,3,2,1,1,1,2,3,1
4767,0,78.3,31.25,2.33,2.47,178.9,269.84,2017,2,1,10,12,7,1,6,1,1.0,64,70,22,8,1,2,0,1,2,2,2,2,0,3,3,1
4768,1,87.58,23.7,3.42,0.93,24.85,114.73,2017,2,1,10,12,7,0,6,0,1.0,20,70,25,8,1,2,0,1,3,2,1,1,1,2,3,1
4769,0,89.16,26.54,4.0,3.18,235.2,338.32,2017,2,1,10,15,7,1,4,1,1.0,75,73,24,8,1,2,0,1,3,2,0,2,0,3,4,1
4770,0,43.12,23.15,4.29,2.25,133.5,195.13,2017,3,1,10,15,7,1,6,1,1.0,29,73,24,8,1,2,0,1,2,2,2,2,0,3,3,1
4771,1,27.77,22.94,3.44,2.16,14.19,118.77,2017,3,2,10,15,7,0,7,0,2.0,77,68,27,8,1,2,0,1,3,2,1,1,1,2,3,2
4772,1,38.53,27.21,4.2,1.54,33.77,138.1,2017,3,1,10,15,7,0,7,0,1.0,66,68,27,8,1,2,0,1,2,2,1,3,1,2,2,1
4773,1,62.88,26.74,4.66,2.95,324.13,52.37,2017,3,1,10,15,7,0,6,0,1.0,42,68,27,8,1,2,0,1,3,1,2,1,1,2,3,1
4774,1,69.72,26.66,2.02,1.83,353.41,63.15,2017,3,2,4,15,7,0,6,0,1.0,36,68,27,8,1,2,0,1,3,1,2,1,1,2,3,1
4775,1,82.61,27.87,4.72,1.09,306.19,27.13,2017,3,1,10,15,7,0,6,0,2.0,22,68,27,8,1,2,0,1,3,1,2,1,1,2,3,2
4776,0,89.92,26.59,4.94,2.21,152.47,213.83,2017,3,1,10,18,7,1,7,1,1.0,75,73,24,8,1,2,0,1,2,1,2,4,0,3,2,2
4777,0,65.33,24.51,2.99,2.0,174.18,240.37,2017,3,2,1,18,7,1,6,1,0.0,52,73,24,8,1,2,1,1,2,0,2,4,0,3,3,1
4778,1,39.39,29.17,3.43,2.23,2.98,118.76,2017,3,1,10,18,7,0,7,0,1.0,66,71,27,8,1,2,0,1,3,2,2,1,0,2,3,1
4779,1,48.37,22.81,3.16,2.01,1.65,111.54,2017,3,2,1,18,7,0,8,0,1.0,57,71,27,8,1,2,1,1,2,2,2,3,0,2,2,2
4780,1,50.55,21.47,3.75,1.6,16.59,143.22,2017,3,1,10,18,7,0,8,0,1.0,55,71,27,8,1,2,0,1,2,2,2,3,0,2,2,2
4781,1,59.28,21.34,4.27,2.75,159.61,224.47,2017,4,3,1,18,7,0,8,1,1.0,46,71,27,8,1,2,1,1,2,2,0,3,2,2,2,2
4782,1,57.7,21.78,3.91,2.47,164.74,227.48,2017,4,1,10,18,7,0,6,1,1.0,43,71,27,8,1,2,0,1,3,1,3,1,0,2,3,2
4783,1,54.43,20.07,5.4,3.22,124.91,206.38,2017,4,2,6,18,7,0,7,1,2.0,39,71,27,8,1,2,0,1,3,1,3,1,0,2,3,2
4784,0,69.15,24.73,3.55,2.87,8.35,124.01,2017,4,1,10,18,7,1,6,0,1.0,37,73,24,8,1,2,0,1,2,1,2,3,0,3,3,1
4785,1,69.61,25.53,3.46,2.51,205.18,308.93,2017,4,1,10,18,13,0,6,1,1.0,56,68,27,8,1,2,0,1,3,2,0,1,2,2,3,1
4786,0,14.81,32.22,2.06,1.33,328.85,106.86,2017,4,1,10,18,13,1,6,0,1.0,91,73,24,8,1,2,0,1,2,1,2,3,0,3,3,1
4787,0,24.09,31.07,3.36,2.1,58.06,129.69,2017,4,3,1,18,13,1,7,0,1.0,82,73,24,8,1,2,1,1,2,1,2,3,0,3,3,1
4788,1,80.86,31.14,4.34,3.17,200.52,291.89,2017,4,1,10,18,13,0,7,1,2.0,66,68,27,8,1,2,1,1,2,2,0,3,2,2,2,1
4789,1,55.01,29.01,3.77,2.38,172.38,256.71,2017,4,1,10,18,13,0,6,1,1.0,41,68,27,8,1,2,0,1,3,2,0,1,2,2,3,2
4790,1,39.48,24.38,4.05,2.25,190.97,274.48,2017,4,1,10,18,13,0,8,1,1.0,25,68,27,8,1,2,0,1,2,2,0,3,2,2,2,1
4791,1,28.47,22.6,3.16,2.33,183.95,277.23,2017,4,1,10,18,13,0,8,1,1.0,14,71,27,8,1,2,0,1,2,2,2,3,0,2,2,1
4792,1,28.6,24.57,4.77,3.67,150.6,208.31,2017,4,2,10,18,13,0,8,1,2.0,14,71,27,8,1,2,0,1,2,2,0,3,2,2,2,2
4793,1,25.71,23.22,4.46,2.19,154.17,228.91,2017,4,3,8,18,13,0,8,1,2.0,12,71,27,8,1,2,0,1,2,2,0,3,2,2,2,2
4794,1,96.04,22.32,4.21,2.68,184.75,254.21,2017,1,1,10,0,0,0,7,1,1.0,81,69,27,8,2,2,0,1,2,0,2,4,1,1,2,2
4795,1,91.27,20.78,4.61,2.44,165.22,225.6,2017,1,2,5,0,0,0,7,1,2.0,76,69,27,8,2,2,0,1,3,0,1,4,1,1,2,1
4796,1,33.91,22.26,4.0,2.62,176.84,258.21,2017,1,1,10,0,0,0,7,1,1.0,19,70,22,8,2,2,0,1,3,0,1,4,1,1,2,2
4797,1,25.7,26.41,5.29,4.33,144.68,188.11,2017,1,1,8,0,0,0,7,1,2.0,8,70,22,8,2,2,1,1,3,0,2,4,0,1,2,1
4798,0,33.49,26.09,4.3,3.04,341.77,65.27,2017,1,2,6,7,0,1,8,0,1.0,71,72,23,8,2,2,0,0,2,2,2,3,0,3,2,2
