,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
8424,5,3.26,0,10,72,1.0,4.6,2,30,2017,1,2,1,22,0,0,1,1,2,0,3,0,26.86,1,2,0,1,8
8425,5,1.8,1,10,71,2.0,3.72,1,46,2017,1,2,1,24,1,1,0,0,2,0,2,0,27.94,1,1,0,1,7
8426,4,2.23,1,6,71,1.0,2.69,1,42,2017,1,3,1,24,1,1,0,1,2,0,2,0,25.15,2,1,0,1,7
8427,5,1.7,1,10,71,2.0,3.97,1,21,2017,1,2,1,24,1,1,0,0,2,0,2,0,25.81,1,1,0,1,7
8428,4,0.6,0,10,69,1.0,2.6,2,92,2017,1,2,1,23,0,0,1,1,2,1,2,7,25.54,1,2,0,1,8
8429,4,0.92,0,12,69,1.0,2.97,1,94,2017,1,2,1,23,0,0,0,1,2,1,2,7,24.77,2,2,0,2,6
8430,4,2.58,0,10,69,1.0,2.75,1,79,2017,1,2,1,23,0,0,0,1,2,1,3,7,25.08,1,2,0,2,8
8431,4,1.81,0,9,69,1.0,4.18,1,78,2017,1,2,1,23,0,0,0,1,2,1,3,7,30.58,2,2,0,2,8
8432,5,2.44,1,10,71,1.0,3.09,1,58,2017,1,3,1,24,0,0,1,0,2,0,2,7,29.3,1,1,0,2,6
8434,5,2.33,1,10,71,1.0,3.07,2,46,2017,1,3,1,24,0,2,1,0,1,0,2,7,25.26,1,0,0,2,7
8435,5,2.2,1,1,69,1.0,4.58,1,37,2017,1,2,1,24,0,2,1,0,2,0,2,7,22.25,2,0,0,2,7
8436,4,1.4,1,10,69,1.0,5.98,2,24,2017,1,3,1,24,0,1,1,0,2,0,2,7,33.09,1,1,0,2,7
8437,4,2.24,0,7,72,1.0,4.2,1,71,2017,1,2,1,22,1,0,0,1,2,1,2,14,29.19,2,2,0,2,7
8438,4,2.86,1,10,69,1.0,4.05,2,81,2017,1,3,1,24,0,1,1,0,2,0,2,14,27.58,1,1,0,2,7
8439,5,2.65,1,10,71,1.0,3.17,1,75,2017,1,2,1,24,0,1,0,0,2,0,2,14,29.43,1,1,0,3,7
8440,5,2.09,1,7,71,1.0,4.36,1,72,2017,1,2,1,24,0,1,0,0,2,0,2,14,22.0,2,1,0,3,7
8442,4,1.5,0,10,72,1.0,3.2,1,19,2017,1,2,1,22,1,0,1,1,2,1,2,14,23.85,1,2,0,3,4
8443,4,1.83,0,1,72,1.0,3.31,1,10,2017,1,2,1,22,1,0,1,1,2,1,3,14,23.26,3,2,0,3,8
8445,5,2.97,1,10,71,1.0,3.26,2,70,2017,1,3,1,24,0,1,0,0,1,0,2,14,24.42,1,1,0,3,7
8446,4,2.17,1,10,71,1.0,3.31,1,52,2017,1,3,1,24,0,1,0,0,2,0,2,14,29.75,1,1,0,3,6
8447,5,2.73,1,8,71,2.0,3.8,1,50,2017,1,3,1,24,0,0,0,0,2,0,2,14,28.24,2,1,0,3,7
8449,4,2.83,1,6,69,1.0,3.91,1,6,2017,1,3,1,24,0,1,0,0,2,0,2,14,24.04,1,1,0,3,7
8451,3,1.82,0,1,72,0.0,2.92,1,1,2017,1,2,1,22,1,0,0,1,3,1,2,21,29.08,1,2,0,4,6
8452,4,2.55,0,1,72,1.0,3.79,2,1,2017,1,2,1,22,1,0,0,1,2,1,3,21,27.52,2,2,0,4,8
8454,5,2.72,1,10,71,1.0,3.68,3,80,2017,1,3,1,24,0,1,1,0,1,0,2,21,23.57,2,1,0,4,9
8455,4,2.26,1,10,69,1.0,3.94,1,65,2017,1,3,1,24,0,1,1,0,2,0,2,21,29.72,1,1,0,4,6
8456,4,1.77,1,4,69,1.0,3.03,1,59,2017,1,3,1,24,0,1,1,0,2,0,2,21,23.99,2,1,0,4,7
8457,5,2.28,1,2,71,1.0,3.54,3,57,2017,1,2,1,24,0,2,1,0,1,0,2,21,23.9,3,1,0,4,9
8458,5,3.33,1,10,71,1.0,4.21,2,80,2017,1,3,1,24,0,1,1,0,1,0,2,21,25.33,1,1,0,4,8
8460,5,1.95,1,10,71,1.0,3.96,2,69,2017,1,3,1,24,0,1,1,0,1,0,2,21,28.17,1,1,0,4,9
8461,4,1.76,0,5,72,1.0,3.22,1,20,2017,1,2,1,22,1,0,0,1,3,1,2,21,30.06,2,1,0,4,6
8462,3,2.8,0,10,72,1.0,3.8,1,87,2017,2,2,4,27,0,0,1,1,2,1,3,0,26.94,1,3,0,1,8
8463,2,0.64,1,10,70,1.0,3.9,1,53,2017,2,2,4,26,0,1,0,2,2,4,2,0,20.88,1,0,0,1,7
8464,4,3.9,1,10,70,1.0,5.77,1,41,2017,2,2,4,26,0,0,0,2,3,1,2,0,31.1,1,1,0,1,6
8465,3,2.35,0,10,72,1.0,3.7,1,75,2017,2,2,4,27,1,0,1,1,2,1,3,3,26.64,1,3,0,1,7
8469,3,1.91,1,10,70,2.0,4.4,0,49,2017,2,2,4,26,0,0,0,2,3,2,2,3,21.01,1,1,0,1,6
8470,3,0.91,1,1,70,1.0,2.0,0,40,2017,2,2,4,26,0,1,0,3,2,3,3,3,24.11,4,0,0,1,8
8471,3,3.46,0,10,72,2.0,4.92,1,58,2017,2,2,4,27,1,0,1,1,2,3,3,3,24.48,2,1,0,1,7
8472,3,2.91,0,17,72,2.0,3.2,1,65,2017,2,3,4,27,1,0,1,1,3,1,3,3,27.65,3,1,0,1,5
8473,3,3.12,1,10,70,2.0,4.43,0,87,2017,2,2,4,26,0,1,0,2,2,2,3,3,25.49,1,1,0,1,8
8475,3,2.25,1,10,70,2.0,2.36,1,73,2017,2,2,4,26,0,1,1,2,3,1,2,3,31.16,1,1,0,2,6
8476,2,1.62,1,10,70,1.0,4.8,0,56,2017,2,2,4,26,0,1,1,2,3,3,3,3,27.34,1,0,0,2,6
8477,3,2.52,0,10,72,1.0,3.44,1,80,2017,2,2,4,27,1,0,0,1,2,2,3,3,27.99,1,2,0,2,7
8478,4,4.19,0,10,72,1.0,6.24,0,63,2017,2,2,4,27,1,0,0,1,3,0,3,3,30.6,2,2,0,2,6
8479,3,2.51,1,10,70,1.0,3.11,1,94,2017,2,2,4,26,0,0,1,2,3,2,2,3,30.81,1,1,0,2,7
8480,3,1.25,0,15,71,1.0,1.99,1,38,2017,2,2,4,22,1,0,0,1,3,2,3,3,23.75,2,1,0,2,6
8481,4,3.31,1,10,70,1.0,4.09,1,75,2017,2,2,4,26,0,0,1,2,3,1,2,3,29.5,1,1,0,2,7
8482,3,1.8,0,10,71,1.0,4.55,1,68,2017,2,2,4,22,0,0,0,1,2,2,3,3,24.9,1,2,0,2,7
8483,3,1.48,0,10,71,1.0,4.54,2,37,2017,2,2,4,22,0,0,0,1,2,2,3,3,32.01,1,2,0,2,8
8484,3,1.91,0,4,71,1.0,4.6,3,4,2017,2,2,4,22,0,0,0,1,2,2,3,3,27.2,1,2,0,2,9
8486,4,1.07,1,10,69,2.0,2.8,1,75,2017,2,2,4,28,1,0,1,2,3,1,2,3,23.21,1,1,0,2,7
8487,2,2.15,1,10,69,2.0,3.5,1,39,2017,2,2,4,28,1,0,1,2,4,3,2,3,29.27,1,0,0,2,6
8489,2,1.89,1,10,70,1.0,4.2,0,60,2017,2,2,4,26,1,1,1,2,2,4,3,9,26.5,1,0,0,3,7
8490,2,1.56,1,10,69,1.0,4.0,2,44,2017,2,2,4,28,1,1,1,2,2,4,2,9,20.04,1,0,0,3,7
8491,3,3.16,0,10,72,1.0,3.48,1,75,2017,2,2,4,27,1,0,0,1,2,1,3,16,25.05,1,3,0,3,7
8492,3,1.8,0,10,71,1.0,3.81,1,20,2017,2,2,4,22,1,0,0,1,2,2,3,16,23.22,1,2,0,3,8
8493,3,2.91,1,10,70,1.0,3.3,1,75,2017,2,2,4,26,0,1,1,2,3,1,2,16,23.15,1,1,0,3,6
8494,2,1.82,1,3,70,1.0,3.74,0,55,2017,2,2,4,26,0,1,1,2,2,4,3,16,25.53,2,0,0,3,8
8495,3,1.84,0,10,71,1.0,4.81,1,85,2017,2,2,4,22,0,0,0,1,2,3,3,16,20.55,1,1,0,3,7
8496,3,4.47,0,10,71,1.0,6.22,1,85,2017,2,2,4,22,0,0,0,1,2,3,3,16,28.48,2,1,0,3,8
8497,3,2.86,0,10,71,2.0,4.66,1,20,2017,2,2,4,22,0,0,0,1,3,1,3,16,22.25,1,2,0,3,6
8498,3,2.81,0,10,72,1.0,4.14,1,87,2017,2,2,4,27,0,0,0,1,2,2,3,16,32.39,1,2,0,3,7
8499,3,3.24,0,10,71,1.0,4.73,1,58,2017,2,2,4,22,0,0,1,1,2,1,3,16,24.62,1,3,0,4,7
8500,2,2.09,1,10,70,1.0,2.7,1,60,2017,2,2,4,26,1,1,0,2,3,2,2,16,23.01,1,1,0,4,6
8501,3,1.62,1,10,70,2.0,2.29,1,52,2017,2,2,4,26,1,1,0,2,3,1,2,16,27.57,2,1,0,4,6
8502,3,2.49,0,10,71,1.0,4.14,1,62,2017,2,2,4,22,0,0,1,1,2,2,3,16,32.23,1,2,0,4,7
8503,3,1.42,0,4,71,1.0,3.48,1,56,2017,2,2,4,22,0,0,1,1,2,2,3,16,27.46,2,2,0,4,7
8504,4,3.73,0,10,72,2.0,6.37,2,50,2017,2,2,4,27,0,0,1,1,2,1,3,16,24.61,1,2,0,4,7
8505,4,1.51,0,9,72,1.0,3.15,1,49,2017,2,2,4,27,0,0,1,1,2,1,3,16,23.43,2,2,0,4,8
8506,2,2.85,1,10,70,1.0,3.35,1,79,2017,2,2,4,26,1,0,0,2,3,3,2,16,23.26,1,1,0,4,6
8507,3,1.57,0,10,72,1.0,3.07,1,32,2017,2,2,4,27,0,0,1,1,3,2,3,16,23.39,1,1,0,4,7
8508,3,1.65,0,10,69,2.0,3.51,2,44,2017,1,2,4,24,0,1,0,2,2,2,2,0,27.88,2,1,0,1,6
8509,2,2.02,1,10,72,1.0,2.59,1,93,2017,1,2,4,22,0,0,1,1,3,2,2,0,29.07,1,2,0,1,7
8511,2,2.35,1,10,72,1.0,2.47,1,45,2017,1,2,4,29,0,0,1,1,3,2,2,0,28.7,1,2,0,1,7
8512,3,3.43,1,10,72,1.0,4.44,1,26,2017,1,2,4,22,0,0,1,1,3,2,2,0,27.81,2,1,0,1,7
8513,2,2.13,0,10,69,1.0,2.66,1,75,2017,1,2,4,24,1,1,0,2,3,2,2,3,29.18,1,1,0,1,7
8514,3,2.34,1,10,72,2.0,3.84,1,76,2017,1,2,4,22,0,0,1,1,2,2,2,3,27.64,1,2,0,1,7
8515,3,2.66,1,8,72,1.0,3.86,2,53,2017,1,2,4,29,0,0,1,1,2,2,2,3,27.7,2,2,0,1,7
8516,2,3.39,1,10,72,1.0,4.33,1,44,2017,1,2,4,22,0,0,1,1,3,3,2,3,31.81,1,1,0,1,7
8517,3,3.51,0,10,69,2.0,3.93,1,91,2017,1,2,4,24,1,0,1,2,3,1,2,3,28.08,2,2,0,2,7
8518,4,2.72,1,10,72,1.0,3.19,3,70,2017,1,2,4,29,0,0,0,1,2,1,2,3,23.01,2,2,0,2,8
8519,3,2.54,1,10,72,1.0,3.8,2,80,2017,1,2,4,22,0,0,0,1,2,3,2,3,28.45,1,1,0,2,8
8520,3,2.18,1,10,73,1.0,2.85,1,68,2017,1,2,4,24,0,0,0,1,2,3,2,3,23.78,2,1,0,2,7
8524,2,2.9,0,10,69,1.0,3.25,1,35,2017,1,2,4,24,1,0,1,2,3,2,2,3,25.33,1,2,0,2,6
8525,2,3.28,0,10,70,1.0,4.18,1,25,2017,1,2,4,24,1,1,1,2,3,2,2,3,22.81,1,1,0,2,6
8526,2,2.46,0,11,69,1.0,4.18,1,26,2017,1,2,4,24,1,1,1,2,3,2,2,3,32.1,2,1,0,2,6
8528,2,1.88,1,10,72,1.0,3.78,1,19,2017,1,2,4,22,0,0,0,1,3,2,2,3,23.41,1,2,0,3,6
8529,2,3.31,0,10,69,1.0,4.4,1,75,2017,1,2,4,24,1,1,1,2,3,2,2,10,24.56,1,1,0,3,7
8531,2,3.69,0,10,69,1.0,4.97,1,53,2017,1,2,4,24,1,1,1,2,3,2,2,10,20.89,1,1,0,3,7
8532,2,1.83,0,10,69,1.0,2.96,1,12,2017,1,2,4,24,1,0,1,2,3,2,2,10,22.96,1,2,0,3,6
8533,3,2.58,0,10,69,1.0,4.11,1,25,2017,1,2,4,24,1,1,1,2,3,1,2,10,31.9,1,1,0,3,7
8535,3,2.51,0,10,69,1.0,3.59,1,75,2017,1,2,4,24,1,1,1,2,3,1,2,24,28.51,1,1,0,3,6
8537,4,2.12,1,11,72,1.0,2.88,3,99,2017,1,2,4,22,0,0,0,1,2,1,2,24,23.75,1,2,0,3,8
8539,4,3.05,1,10,72,2.0,4.56,1,84,2017,1,2,4,22,0,0,0,1,2,1,2,24,21.65,1,2,0,3,8
8541,3,1.76,1,10,72,1.0,2.4,2,71,2017,1,2,4,29,0,0,1,1,2,2,2,24,23.14,1,2,0,4,8
8542,3,1.95,1,7,72,1.0,3.39,2,68,2017,1,2,4,29,0,0,1,1,2,2,2,24,31.94,2,2,0,4,8
8543,3,3.08,1,10,72,1.0,3.04,2,52,2017,1,2,4,22,0,0,1,1,2,2,2,24,30.48,1,2,0,4,8
8544,3,4.05,1,10,72,2.0,5.46,1,32,2017,1,2,4,22,0,0,1,1,2,3,2,24,33.08,1,1,0,4,8
8545,3,1.21,1,11,72,1.0,3.01,1,33,2017,1,2,4,22,0,0,1,1,3,2,2,24,29.09,2,1,0,4,7
8547,2,2.61,1,10,72,1.0,3.43,1,58,2017,1,2,4,22,0,0,1,1,3,2,2,27,29.66,1,2,0,4,7
8548,3,2.5,1,10,72,1.0,3.59,1,22,2017,1,2,4,22,0,0,1,1,2,3,2,27,30.47,1,1,0,4,8
8549,2,3.09,1,7,72,1.0,4.3,1,19,2017,1,2,4,22,0,0,1,1,3,3,2,27,28.43,2,1,0,4,7
8550,3,2.9,1,1,72,1.0,4.64,2,13,2017,1,2,4,22,0,0,1,1,2,3,2,27,21.19,3,1,0,4,8
8551,3,2.19,1,10,72,1.0,3.77,2,75,2017,1,2,4,22,0,0,1,1,2,2,2,30,29.02,1,2,0,4,8
8552,2,1.82,1,13,73,1.0,2.92,1,78,2017,1,2,4,24,0,0,1,1,3,4,2,30,29.29,3,0,0,4,6
8553,3,2.8,1,10,72,1.0,3.65,2,43,2017,1,2,4,22,0,0,1,1,2,2,2,30,29.45,1,2,0,4,8
8554,3,4.05,1,8,72,1.0,5.4,2,41,2017,1,2,4,22,0,0,1,1,2,2,2,30,27.22,2,2,0,4,8
8556,3,1.21,0,10,71,2.0,2.87,1,75,2017,1,2,1,31,0,0,1,1,3,2,2,0,23.39,2,1,0,1,6
8558,4,3.55,1,10,71,1.0,4.7,1,48,2017,1,2,1,22,0,0,0,0,3,1,2,0,25.48,1,1,0,1,6
8559,3,3.91,0,10,71,1.0,6.01,1,75,2017,1,2,1,31,1,0,1,1,3,2,2,3,26.01,1,1,0,1,6
8561,4,3.25,1,10,71,1.0,3.46,1,86,2017,1,2,1,22,0,0,0,0,3,0,2,3,23.38,1,2,0,1,6
8563,4,2.94,1,10,71,1.0,2.83,2,50,2017,1,2,1,22,0,0,0,0,3,1,2,3,28.8,1,1,0,1,6
8564,3,2.7,1,5,71,1.0,2.83,1,45,2017,1,2,1,22,0,0,0,0,3,2,2,3,29.1,2,1,0,1,6
8565,4,2.88,1,15,71,1.0,3.45,1,44,2017,1,2,1,22,0,0,0,0,3,1,2,3,26.76,1,1,0,1,6
8567,2,2.63,0,10,71,2.0,4.34,2,75,2017,1,2,1,31,1,1,0,1,2,3,2,10,27.75,1,1,0,2,7
8568,3,2.03,1,10,71,1.0,4.24,1,27,2017,1,2,1,22,0,0,1,0,3,1,2,10,26.83,1,2,0,2,6
8570,2,2.57,0,10,71,1.0,3.24,1,75,2017,1,2,1,31,1,0,0,1,3,3,2,13,24.5,2,1,0,2,6
8571,2,3.14,0,10,68,2.0,5.45,1,61,2017,1,2,1,24,1,0,0,1,3,3,2,13,23.56,1,1,0,2,6
8572,2,2.64,0,10,68,1.0,3.18,1,40,2017,1,2,1,24,1,0,0,1,3,3,2,13,29.32,1,1,0,2,6
8573,4,3.46,1,10,71,1.0,4.6,1,76,2017,1,2,1,22,0,0,1,0,3,0,2,13,26.34,1,2,0,2,6
8574,2,1.38,0,1,68,1.0,2.8,1,66,2017,1,3,1,24,1,0,0,1,3,2,2,16,24.23,3,1,0,2,6
8575,4,2.78,1,10,71,1.0,3.05,1,75,2017,1,2,1,22,0,0,1,0,3,0,2,16,24.26,1,2,0,3,6
8577,4,3.58,1,10,71,1.0,4.74,1,51,2017,1,2,1,22,0,0,1,0,3,0,2,19,32.61,1,2,0,3,6
8578,4,2.74,1,8,71,1.0,3.21,2,49,2017,1,2,1,22,0,0,1,0,3,0,2,19,29.04,2,2,0,3,5
8579,3,3.24,1,10,71,1.0,3.92,1,38,2017,1,2,1,22,0,0,1,0,3,1,2,19,23.39,1,2,0,3,6
8581,4,2.01,1,10,71,1.0,2.59,2,14,2017,1,2,1,22,0,0,1,0,3,0,2,19,29.19,1,2,0,3,6
8583,3,3.16,0,6,71,1.0,3.53,1,58,2017,1,3,1,31,1,0,0,1,3,1,2,26,24.77,2,1,0,3,5
8585,3,1.85,1,10,71,1.0,2.85,2,63,2017,1,2,1,22,0,0,0,0,2,1,2,26,24.26,1,3,0,4,6
8586,3,2.97,1,10,71,2.0,3.59,3,50,2017,1,2,1,22,0,0,0,0,2,1,2,26,29.94,1,3,0,4,7
8587,3,2.93,1,7,71,1.0,4.45,2,47,2017,1,2,1,22,0,0,0,0,2,1,2,26,31.73,2,3,0,4,8
8589,4,3.96,1,10,71,2.0,5.08,2,75,2017,1,2,1,22,0,0,0,0,2,0,2,26,27.01,1,3,0,4,8
8590,3,1.82,1,8,71,1.0,3.22,1,73,2017,1,2,1,22,0,0,0,0,3,0,2,26,29.85,2,3,0,4,6
8591,4,3.38,1,20,71,1.0,5.1,2,73,2017,1,2,1,22,0,0,0,0,2,0,2,26,26.61,1,3,0,4,8
8592,2,1.72,0,10,69,1.0,2.77,1,80,2017,1,2,1,26,0,0,0,2,3,2,1,0,30.58,1,2,0,1,6
8593,3,2.84,1,10,69,1.0,3.78,2,79,2017,1,2,1,28,0,0,1,0,2,1,3,0,24.54,1,3,0,1,6
8594,3,1.96,1,6,69,1.0,3.67,2,75,2017,1,2,1,28,0,0,1,0,2,1,3,0,27.07,2,3,0,1,7
8595,3,2.55,0,10,69,1.0,2.66,1,74,2017,1,2,1,26,0,0,0,2,3,1,1,0,31.25,1,2,0,1,6
8596,3,2.71,0,5,69,1.0,3.35,1,69,2017,1,2,1,26,0,0,0,2,3,1,1,0,30.59,2,2,0,1,6
8598,3,3.07,1,10,69,1.0,3.49,2,57,2017,1,2,1,28,1,0,1,0,2,1,3,0,29.73,1,3,0,1,7
8599,3,1.94,1,10,69,1.0,2.51,2,20,2017,1,2,1,28,1,0,1,0,2,1,3,0,28.76,1,3,0,1,8
8600,2,2.33,1,5,69,2.0,2.49,1,5,2017,1,2,1,28,1,0,1,0,3,1,3,0,24.26,2,3,0,1,6
8602,4,1.47,0,13,69,2.0,1.25,1,43,2017,1,2,1,26,0,0,1,2,3,1,1,7,19.93,2,1,0,2,6
8603,2,2.73,1,10,71,1.0,2.84,1,80,2017,1,2,1,23,0,0,0,0,3,1,3,7,22.69,1,3,0,2,6
8605,2,2.3,1,10,71,1.0,3.05,1,68,2017,1,2,1,23,0,0,0,0,3,1,3,7,31.8,1,3,0,2,6
8606,2,3.2,0,10,72,1.0,3.21,1,46,2017,1,2,1,24,0,0,1,2,3,3,1,7,22.95,1,1,0,2,6
8607,3,2.18,0,5,72,2.0,2.53,2,41,2017,1,2,1,24,0,0,1,2,2,2,1,7,24.33,2,2,0,2,8
8608,3,1.41,1,10,69,1.0,3.32,2,69,2017,1,2,1,28,1,0,0,0,2,2,3,7,28.97,1,2,0,2,7
8609,3,3.41,1,10,69,2.0,4.39,2,32,2017,1,2,1,28,1,0,0,0,2,1,3,7,25.72,1,3,0,2,7
8610,3,2.97,1,3,69,2.0,4.08,3,25,2017,1,2,1,28,1,0,0,0,2,1,3,7,27.84,2,3,0,2,7
8611,4,0.19,1,1,69,1.0,1.76,2,23,2017,1,2,1,28,1,0,0,0,1,1,3,7,23.52,3,3,0,2,8
8612,2,2.18,0,10,72,1.0,2.71,1,52,2017,1,2,1,24,0,0,1,2,3,3,1,7,31.01,1,1,0,2,7
8613,3,2.75,1,10,71,1.0,3.31,2,78,2017,1,2,1,23,1,0,1,0,2,1,3,7,28.19,1,3,0,3,8
8615,3,3.71,1,10,71,2.0,4.68,1,57,2017,1,2,1,23,1,0,1,0,3,0,3,7,26.84,1,3,0,3,6
8616,2,3.74,0,10,69,1.0,3.98,1,53,2017,1,2,1,26,0,0,0,2,3,2,1,7,25.67,1,2,0,3,6
8617,3,2.23,1,10,71,1.0,2.67,2,69,2017,1,2,1,23,1,0,1,0,2,2,3,7,28.26,1,2,0,3,6
8618,3,2.48,1,10,71,1.0,4.05,2,42,2017,1,2,1,23,1,0,1,0,2,1,3,7,26.09,1,3,0,3,7
8619,3,1.97,0,14,69,1.0,2.78,1,55,2017,1,2,1,26,0,0,0,2,3,2,1,7,25.04,2,1,0,3,6
8620,3,2.73,0,10,71,1.0,2.94,1,35,2017,1,2,1,26,0,0,0,2,3,2,1,7,31.09,1,1,0,3,6
8622,3,2.42,1,10,71,1.0,3.69,1,41,2017,1,2,1,23,1,0,1,0,2,1,3,7,27.54,1,3,0,3,7
8623,2,3.01,1,7,71,1.0,3.19,1,7,2017,1,2,1,23,1,0,0,0,3,1,3,7,23.86,1,3,0,4,6
8624,5,2.12,1,2,71,2.0,3.22,3,2,2017,1,1,1,23,1,0,0,0,0,0,3,7,25.42,2,5,0,4,10
8628,3,2.2,0,10,69,2.0,2.12,1,39,2017,1,2,1,26,0,0,1,2,3,2,1,21,23.67,1,1,0,4,6
8630,2,1.84,1,10,72,1.0,3.37,1,68,2017,1,2,1,27,0,0,0,0,3,1,3,21,28.76,1,3,0,4,6
8631,4,2.29,0,10,69,1.0,2.45,1,50,2017,1,2,1,26,0,0,1,2,3,2,1,21,24.9,1,0,0,4,6
8632,3,3.44,0,1,71,1.0,3.72,1,27,2017,1,2,1,26,0,0,1,2,3,2,1,21,22.26,3,1,0,4,7
8633,4,3.31,0,10,75,1.0,3.92,2,75,2017,1,3,3,23,0,0,0,1,2,0,2,0,23.96,1,2,0,1,8
8634,4,2.81,0,12,73,1.0,4.38,1,77,2017,1,3,3,29,0,0,0,1,2,0,2,0,23.68,2,2,0,1,6
8635,4,2.81,1,10,68,1.0,3.97,2,68,2017,1,2,3,26,0,1,1,1,2,0,2,0,25.98,1,2,0,1,8
8636,4,3.16,1,10,68,1.0,3.64,2,54,2017,1,2,3,26,0,1,1,1,2,0,2,0,25.0,1,2,0,1,8
8638,4,0.89,0,10,75,2.0,1.78,3,53,2017,1,3,3,23,0,0,0,1,1,0,2,0,23.77,1,3,0,1,9
8639,4,2.86,1,10,68,1.0,3.78,2,78,2017,1,2,3,26,0,1,1,1,2,0,2,0,24.74,1,2,0,1,8
8640,4,2.79,0,10,73,2.0,3.68,2,83,2017,1,2,3,29,0,0,0,1,2,0,2,0,23.3,1,3,0,1,8
8641,4,2.84,0,9,73,1.0,3.41,1,82,2017,1,3,3,29,0,0,0,1,2,0,2,0,30.22,2,2,0,1,7
8642,4,3.1,0,10,73,1.0,3.73,2,73,2017,1,3,3,29,0,0,0,1,2,0,2,0,30.83,1,2,0,1,8
8643,4,2.6,0,4,73,1.0,3.5,1,67,2017,1,3,3,29,0,0,1,1,2,0,2,0,24.75,2,2,0,2,7
8644,4,3.54,1,3,68,2.0,5.24,1,81,2017,1,1,3,26,0,0,0,1,3,1,2,0,20.7,2,2,0,2,7
8645,4,2.44,0,10,75,1.0,3.2,3,50,2017,1,2,3,23,0,0,1,1,2,0,2,0,24.46,2,3,0,2,8
8647,4,3.5,0,10,73,2.0,4.09,1,26,2017,1,2,3,29,0,0,1,1,2,0,2,0,24.29,2,3,0,2,8
8648,4,3.42,0,10,75,1.0,4.59,3,14,2017,1,2,3,23,0,0,1,1,2,0,2,0,31.93,1,3,0,2,8
8650,4,1.55,1,17,68,1.0,3.16,0,92,2017,1,2,3,26,1,0,0,1,3,1,2,0,29.68,2,1,0,2,6
8651,4,3.14,1,10,72,1.0,4.16,0,71,2017,1,2,3,24,1,0,0,1,3,0,2,0,31.8,1,2,0,2,6
8652,4,2.46,1,10,72,2.0,2.18,1,58,2017,1,2,3,24,1,1,0,1,3,0,2,0,24.23,2,1,0,2,7
8653,4,2.88,0,10,73,1.0,2.47,3,84,2017,1,3,3,29,0,0,1,1,1,0,2,0,29.3,1,3,0,2,8
8654,4,1.62,0,16,73,2.0,1.53,1,90,2017,1,3,3,29,0,0,1,1,3,0,2,0,30.35,3,1,0,2,5
8655,4,4.27,1,10,68,1.0,5.49,2,77,2017,1,2,3,26,1,1,0,1,2,0,2,0,26.7,1,2,0,3,8
8656,4,1.97,1,10,68,0.0,3.82,1,48,2017,1,2,3,26,1,0,0,1,3,1,2,0,26.01,1,1,0,3,7
8657,4,0.42,0,3,75,1.0,3.42,3,67,2017,1,2,3,23,0,0,1,1,2,0,2,3,24.9,2,3,0,3,7
8658,4,3.36,0,1,75,1.0,3.13,3,65,2017,1,2,3,23,0,0,1,1,1,0,2,3,27.27,3,4,0,3,9
8660,4,2.11,1,10,68,2.0,5.33,2,12,2017,1,2,3,26,1,0,0,1,2,1,2,3,20.46,1,2,0,3,8
8661,4,1.27,1,1,68,1.0,3.3,1,3,2017,1,2,3,26,1,0,0,1,3,0,2,3,22.07,3,2,0,3,8
8662,4,2.99,0,10,73,1.0,3.57,1,38,2017,1,3,3,29,0,0,1,1,2,0,2,6,24.35,2,2,0,3,7
8664,4,3.89,1,10,73,1.0,4.56,1,57,2017,1,2,3,24,1,1,1,1,3,0,2,6,24.74,1,1,0,4,6
8665,4,2.43,1,10,68,1.0,3.6,1,28,2017,1,2,3,26,1,1,1,1,3,0,2,6,24.96,1,1,0,4,7
8666,4,3.03,1,6,68,2.0,4.16,1,24,2017,1,2,3,26,1,0,1,1,3,1,2,6,28.07,2,1,0,4,7
8667,4,3.3,0,10,73,1.0,3.77,2,70,2017,1,2,3,29,0,0,0,1,2,0,2,6,26.99,1,3,0,4,8
8668,4,2.8,0,6,73,1.0,3.72,1,66,2017,1,3,3,29,0,0,0,1,2,0,2,6,23.76,2,2,0,4,7
8669,4,3.66,1,10,68,1.0,4.62,1,52,2017,1,2,3,26,1,0,1,1,3,0,2,6,32.16,1,2,0,4,7
8671,4,3.57,1,10,68,1.0,4.37,1,18,2017,1,2,3,26,1,0,1,1,3,1,2,6,31.83,1,1,0,4,6
8672,4,2.55,1,6,68,2.0,3.4,1,14,2017,1,2,3,26,1,0,1,1,3,1,2,6,28.53,2,1,0,4,8
8673,4,1.86,1,7,73,2.0,3.04,2,7,2017,1,2,3,24,0,1,1,1,2,0,2,9,31.35,1,2,0,4,8
8674,4,2.83,1,10,68,2.0,4.63,2,75,2017,1,2,3,26,0,1,1,1,2,0,2,12,26.62,1,2,0,4,8
8675,4,3.09,1,10,68,1.0,3.7,2,75,2017,1,2,3,26,0,1,1,1,2,0,2,12,29.53,2,2,0,4,8
8676,4,1.92,1,10,68,1.0,4.04,3,75,2017,1,2,1,26,0,1,1,2,2,2,1,0,28.59,2,0,0,1,7
